	labial:+;coronal:-;dorsal:-;front:0	labial:-;coronal:+;dorsal:+;front:+	labial:-;coronal:-;dorsal:+;front:-	count	markedness_count
periodicGlottalSource:+;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	v	ʝ	ɣ	3/3	1.0
	1/1	1/1	1/1
	1.0	1.0	1.0
