variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-882.8967787025,-883.4930400000001,53.928445093135636,52.885698579000135,-970.289058,-791.1244985000001,1.0020249705521769,1164.5688341255375,1880.2650431185214
z_std[1],0.0399316803334,0.0476201825,0.9308321686307591,0.9182189508135,-1.518071115,1.5671082399999992,1.0001395325180007,14422.34606115151,6217.130232155509
z_std[2],0.1205924698094985,0.12708965,0.8977102892740912,0.8860308263729999,-1.3715812649999999,1.6068966199999992,1.0008394658251767,13020.640161368612,6279.513706419233
z_std[3],0.1524350924205275,0.162400705,0.8660313738892277,0.850315526109,-1.2606488249999999,1.5785968149999998,1.0010045556486749,12473.661425422522,5764.061179696199
z_std[4],0.3701016742209696,0.36764487,0.9328242849064955,0.9365963523209999,-1.156903005,1.8947962949999992,1.0013684023115992,14080.855510628104,5970.54638720011
z_std[5],-0.13583126846614624,-0.126589585,0.9584191306906618,0.9386517696569998,-1.718305255,1.44367054,1.0002039467216526,15152.901389911565,5730.2484446869
z_std[6],-0.12841446722901,-0.13143815,0.9762518167551398,0.984819207183,-1.76115857,1.4752747949999994,0.9999147967114392,16337.932029033696,6229.402653491637
z_std[7],0.23689643234919874,0.242925055,0.9672135844652056,0.9589503131249998,-1.37135228,1.8418766699999998,1.000844355999395,14325.3611036132,5747.378011399201
z_std[8],-0.2236786188774625,-0.227050005,0.996448356739225,1.003320528105,-1.854012695,1.4309043499999998,0.9998400729027199,14695.129788823793,6077.005049953454
z_std[9],-0.083782165593033,-0.08313657099999999,0.9361484113830792,0.9223903370934,-1.622967735,1.4858139999999993,1.0001738790731622,13939.313995632703,5740.083525599015
z_std[10],-0.095185440672768,-0.0902944085,0.9388575107281936,0.9365709353679,-1.6543138800000001,1.454895259999999,1.0009511749473357,11530.317052379569,6162.538099015801
z_std[11],0.516823735197335,0.51816228,0.8879885291166829,0.908925009552,-0.93307255,1.9906349049999972,0.999987550993216,14379.790894835684,6380.224742901937
z_std[12],0.49892659900054626,0.51795138,0.9016493330760383,0.9041253144420001,-0.9894962635,1.9555463549999998,1.0014475497569548,13779.522736481342,5719.662634019031
z_std[13],0.607329227790835,0.616186195,0.8863832277449757,0.895401747933,-0.8535904329999999,2.0603853249999986,1.000415182478837,14192.639167582489,5506.3559222076
z_std[14],-0.1236307477334725,-0.127988705,0.9363852033691339,0.924495052362,-1.6387737299999998,1.435751919999999,1.0008155853923486,16736.30280023029,5428.458860989306
z_std[15],-0.12398908173490937,-0.126230195,0.935094399574964,0.9395671862009999,-1.657559535,1.4053528049999993,0.9999029755449849,16757.577524542372,5437.17351104594
z_std[16],-0.12460704476166437,-0.128769625,0.9251921150303813,0.9027258660629999,-1.6459234849999997,1.3917892449999971,1.0006460648227689,17195.94216799693,5875.475316795525
z_std[17],0.16193380731992163,0.176511975,0.9110077274419648,0.8950376065469999,-1.357614995,1.6848413549999994,1.000810965677902,14845.232335138737,6284.353690550567
z_std[18],0.005947760299818751,-0.0015425005,0.9950352961748459,1.002985512396,-1.6263204150000001,1.6470910949999995,1.0005168367146138,17314.15500028782,5591.429784329738
z_std[19],-0.003697523654856876,-0.008954305499999999,0.9835496657466882,0.9910098264632999,-1.58239055,1.6284542699999975,0.9999230000657295,16045.089176401292,5682.030894754438
z_std[20],0.05678403163284375,0.044094586500000005,0.9740328632710392,0.9695650864179,-1.567699175,1.6441196799999998,1.0014464223268418,15174.013072883852,5691.7546765904335
z_std[21],0.1210960604731,0.117040435,0.9822779166873274,0.987521557029,-1.5157169149999998,1.7297216999999998,1.0005103933411845,14734.84243699702,6023.912171761397
z_std[22],0.10783356799346624,0.09869207199999999,1.0086767213051444,1.0307313454368,-1.519474265,1.7736021299999993,1.0018569965179243,15265.23436789581,5856.585703521245
z_std[23],-0.121073610459951,-0.12433459499999999,0.9850032361550767,0.9682210998809999,-1.72961514,1.5272732599999999,1.0005915491514732,15218.771197434606,5632.45765714878
z_std[24],-0.12359010385537174,-0.11376884,0.9340952784955722,0.923810350617,-1.6578002649999999,1.393355765,1.0008329196948993,15243.485756823326,5303.178098941565
z_std[25],-0.07704471218984975,-0.082306507,0.924544667684892,0.9232689391968,-1.5847227799999999,1.4402825799999999,1.0005975055208494,15093.954299056448,5621.196285275646
z_std[26],-1.0018756610108388,-0.9978726,0.9344159521908819,0.94699103142,-2.541717575,0.5241108094999999,1.001116885585747,15199.255427829732,5267.127414323217
z_std[27],-0.04786196952186125,-0.051820463,0.896071768634065,0.909026656608,-1.519887175,1.4217116249999984,1.0004004429480935,15259.199933730497,5939.574053532533
z_std[28],-0.18054897655793875,-0.171438875,0.9035809973017542,0.887543271111,-1.650481225,1.3163915649999973,1.0015820207953463,15937.696027744607,5917.281523453709
z_std[29],-0.1422960873666425,-0.14702958,0.9178515182412891,0.9126747347549999,-1.6523394100000002,1.3712005799999991,1.0002632894237915,13661.311164715258,5828.865319706214
z_std[30],-0.1413517332046975,-0.138695055,0.8814045146510441,0.870811759461,-1.625023725,1.2971172499999999,1.001923506165724,15342.99928784631,6171.921406148154
z_std[31],0.23841411555206374,0.23770731499999997,0.9573182167005606,0.959297730783,-1.343722925,1.7929405899999995,1.0008369112015894,15525.715709600612,5676.088083789335
z_std[32],-0.3915579142796975,-0.41392720000000005,1.006536783475223,1.017513954576,-2.0199377750000003,1.270497094999997,1.0025632708622383,15050.402354558848,5167.064258818274
z_std[33],0.008914411010661125,0.01000296105,0.977930645820909,0.9715657549682698,-1.5968404449999998,1.6226578149999995,1.0002030620745548,14524.653391902633,5243.504996079252
z_std[34],0.1895171395354225,0.17125433,0.9403183865391155,0.9536632132649999,-1.3324351399999999,1.748538369999999,1.00042305787382,14743.53545216214,5775.698697390096
z_std[35],-0.07569579575598374,-0.074602415,0.9530603956103328,0.9571353512699999,-1.65840742,1.4882666499999995,0.9997865597612692,15575.467707521475,5963.401561090613
z_std[36],-0.07111536912145874,-0.070421748,0.9428414718984229,0.9605414290668,-1.62033326,1.4898381349999987,1.0006777308617658,15833.52972212637,5804.7503931055
z_std[37],-0.06032962282568375,-0.058145559,0.873287061871648,0.8545019422464,-1.510085745,1.3665367649999984,1.001128002100107,14361.927556431423,5308.545762868857
z_std[38],0.0360858680950675,0.0317211875,0.890844501786336,0.8908740432059998,-1.447798695,1.54097858,1.000694763047334,15844.151901686417,5568.383924769639
z_std[39],-0.026157696518791913,-0.0392366675,0.9258286273211243,0.909620793732,-1.550104505,1.5240303649999984,1.0003124228893878,13682.56299941692,6052.003172293532
z_std[40],-0.1386895217940615,-0.12651057999999998,0.9355371148197777,0.953424826011,-1.664970435,1.384983114999998,1.001409951468684,16088.776289991061,5816.565050472224
z_std[41],-0.11121874121281375,-0.121092425,0.9467178301324757,0.9335024774669999,-1.6515000149999999,1.45538858,1.0019922864897435,16480.05525997776,5555.927862125884
z_std[42],0.1049378222820025,0.10165126499999999,0.9625524003528797,0.957088212003,-1.49124152,1.678071464999999,1.0013265572423187,16809.593588251653,5737.741924718964
z_std[43],-0.15322206888727,-0.16341671000000002,0.9240264450966117,0.9166109265599999,-1.635461155,1.3797310149999986,1.001133680161291,15364.006216575639,5486.802023199365
z_std[44],-0.0584761454719695,-0.052340557999999995,0.9581079559048403,0.9517819243337999,-1.63955897,1.4840838349999996,1.0015013472009302,15652.746594177708,5271.363801044741
z_std[45],-0.12062899678541687,-0.11363555,0.957503943761701,0.9561642112050001,-1.6848968500000001,1.4519456999999996,1.0011950755469392,16966.940404398447,5344.739824831654
