		ʐ	ʑ		2/5	0.07118538476597773
f	s	ʂ	ɕ	x	5/5	1.0
1/2	1/2	2/2	2/2	1/2
0.6625210710769323	0.7913929559534202	1.0	1.0	0.702580939132563
