p		t	ts	t̠ʃ	k	q	6/7	0.9937369422697455
	ɬ		s	ʃ			3/7	0.5623017974006108
1/2	1/2	1/2	2/2	2/2	1/2	1/2
0.6996593026933636	0.7898268936768643	0.9152524985344911	1.0	1.0	0.8015111859575497	0.5163737779464461
