		d	d̠ʒ	ɡb	ɡ	4/6	0.7228300439537224
β	v		z	-		3/5	0.6792176654098231
p		t	t̠ʃ	kp	k	5/6	0.9997038692154115
	f		s	-		2/5	0.6599687060202343
2/4	2/4	2/4	4/4	2/2	2/4
0.6385650654475676	0.9934903271408839	0.9036894656578184	1.0	1.0	0.8231799477121992
