pʼ	tʼ	kʷʼ	qʼ	qʷʼ	5/5	1.0
b	d	ɡʷ			3/5	0.7186834548994899
p	t	kʷ	q	qʷ	5/5	1.0
3/3	3/3	3/3	2/3	2/3
1.0	1.0	1.0	0.7448265617348947	0.929630956783447
