p	t̪	t̠ʃ		k	kʷ	q	qʷ	7/8	0.9831560581114601
v								1/8	0.27181154740943714
		ʃ	ʂ	x	xʷ			4/8	0.6784753283336517
2/3	1/3	2/3	1/3	2/3	2/3	1/3	1/3
0.7383515383118822	0.7154442393800096	0.8570230823486947	0.5743601470772564	0.9238858559377155	0.9610671218556507	0.42487187690608075	0.31319738127948277
