b	d			ɡ	3/5	0.8823986898900531
		s	ʃ		2/5	0.5160654849487412
p	t	ts	t̠ʃ	k	5/5	1.0
2/3	2/3	2/3	2/3	2/3
0.8421922259973105	0.9259297106463319	0.9185856923172359	0.8300249876283463	0.8704935942677532
