	labial:+;labiodental:-;coronal:-;high:0;low:0;front:0;back:0	labial:+;labiodental:+;coronal:-;high:0;low:0;front:0;back:0	labial:-;labiodental:0;coronal:+;high:0;low:0;front:0;back:0	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	ɸ	f	ʃ	3/3	1.0
	1/1	1/1	1/1
	1.0	1.0	1.0
