	z	ʐ	ʑ	ɣ	4/5	0.7280334732346653
f	s	ʂ	ɕ	x	5/5	1.0
1/2	2/2	2/2	2/2	2/2
0.6625210710769323	1.0	1.0	1.0	1.0
