b	d		ɖ	ɟ	ɡ		5/7	0.8789068912235819
		s				ɕ	2/7	0.5297865339313562
p	t	ts	ʈ	c	k	tɕ	7/7	1.0
pʰ	tʰ	tsʰ	ʈʰ	cʰ	kʰ	tɕʰ	7/7	1.0
3/4	3/4	3/4	3/4	3/4	3/4	3/4
0.8411466124560619	0.9154843671387523	0.8866684863326008	0.9799795241746977	0.9355940553084827	0.867369699552435	0.8033276323381376
