b		d	dz	ɡb	ɡ	ɡv	6/7	0.9997148946986033
	v		z	-	ɣ		3/6	0.793931791281198
p		t	ts	kp	k	kf	6/7	0.99971080123872
ɸ	f		s	-	x	-	4/5	0.9255737229294044
3/4	2/4	2/4	4/4	2/2	4/4	2/3
0.9539048682995677	0.9934903271408839	0.9287885102262046	1.0	1.0	1.0	0.8000000000000004
