b	-	d	ɡb	ɡ	4/4	1.0
ɓ	-	ɗ	-		2/3	0.8108077539606614
p	-	t	kp	k	4/4	1.0
β	v	z	-	ɣ	4/4	1.0
	f	s	-		2/4	0.8472699289687852
4/5	2/2	5/5	2/2	3/5
0.9619233802574579	1.0	1.0	1.0	0.8622522114198875
