	labial:+;coronal:-;strident:0;distributed:0;dorsal:-	labial:-;coronal:+;strident:-;distributed:+;dorsal:-	labial:-;coronal:+;strident:+;distributed:-;dorsal:-	labial:-;coronal:-;strident:0;distributed:0;dorsal:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	θ	s	x	4/4	1.0
	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0
