p	t			ts	k	kʷ	5/7	0.9886943252779881
b	d		-	dz	ɡ	ɡʷ	5/6	0.9959795775935659
ɓ	ɗ	-	-	-		-	2/3	0.8107532824294101
f		ɬ	-	s			3/6	0.7533473516584047
mb	nd				ŋɡ	ŋɡʷ	4/7	0.8835522376750917
v		ɮ	nz	z			4/7	0.6921696656473457
6/6	4/6	2/5	1/3	4/5	3/6	3/5
1.0	0.9706091235629497	0.6116655364872736	0.13746046576838197	0.9962669544183135	0.8116339268067924	0.7363744930152132
