b	d		d̠ʒ			3/6	0.6330757094183999
		z				1/6	0.2709413247953508
p	t	ts	t̠ʃ	k	kʷ	6/6	1.0
		s	ʃ			2/6	0.4981872619903382
2/4	2/4	3/4	3/4	1/4	1/4
0.7769238096159985	0.9036894656578184	0.9302895585623174	0.9236936179361749	0.5889287716304312	0.6068930330805791
