p	t̪s̪	t͇s͇		t	k	tɕ	6/7	0.9920082329577815
b	d̪z̪	d͇z͇		d	ɡ	dʑ	6/7	0.9983704757995663
v	z̪	z͇				ʑ	4/7	0.41475163797925646
pʰ	t̪s̪ʰ	t͇s͇ʰ		tʰ	kʰ	tɕʰ	6/7	0.9921010932491771
mb	n̪d̪z̪	nd͇z͇	-	nd	ŋɡ	ndʑ	6/6	1.0
mpʰ	n̪t̪s̪ʰ	nt͇s͇ʰ	-	ntʰ	ŋkʰ	ntɕʰ	6/6	1.0
f	s̪	s͇	ɬ		x	ɕ	6/7	0.5808475682201892
7/7	7/7	7/7	1/5	5/7	6/7	7/7
1.0	1.0	1.0	0.5780544601446944	0.6619429604166265	0.9499436191525397	1.0
