b	d	d̠ʒ	dʲ	ɡ	5/5	1.0
β					1/5	0.2728337615980854
p	t	t̠ʃ	tʲ	k	5/5	1.0
ɸ	s	ʃ		x	4/5	0.9781140458784701
4/4	3/4	3/4	2/4	3/4
1.0	0.9421433832502606	0.9236936179361749	0.4084679954906604	0.950772631846561
