p	t	ts	k	4/4	1.0
β	ð	ʐ	ɣ	4/4	1.0
ɸ	θ	s		3/4	0.8018639635342242
3/3	3/3	3/3	2/3
1.0	1.0	1.0	0.7734093691617321
