b	d	ɟ	ɡ	4/4	1.0
p	t	c	k	4/4	1.0
pʰ	tʰ		kʰ	3/4	0.9495385262205662
3/3	3/3	2/3	3/3
1.0	1.0	0.890526140260328	1.0
