b	d̪	d	ɟ	ɡ	5/5	1.0
p	t̪	t	c	k	5/5	1.0
				ɣ	1/5	0.21343245332885982
2/3	2/3	2/3	2/3	3/3
0.9123322657175857	0.8206126281485666	0.9049649648167148	0.9447207101374923	1.0
