	labial:+;coronal:-;dorsal:-;round:-	labial:-;coronal:+;dorsal:-;round:0	labial:-;coronal:-;dorsal:+;round:0 | labial:-;coronal:+;dorsal:+;round:0;anterior:-;distributed:+;strident:-;front:+	labial:-,+;coronal:-;dorsal:+;round:+ | labial:-,-,+;coronal:-;dorsal:+;round:+ | labial:-,+;coronal:+;dorsal:+;round:+;anterior:-;distributed:+;strident:-;front:+ | labial:-,-,+;coronal:+;dorsal:+;round:+;anterior:-;distributed:+;strident:-;front:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-;category:plosive	p	t	k	kʷ	4/4	1.0
	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0
