b	d̪	d̪z̪|dz	ɟ	ɡ	5/5	1.0
f		s̪|s			2/5	0.7357860819025064
p	t̪	t̪s̪|ts	c	k	5/5	1.0
pʰ	t̪ʰ	t̪s̪ʰ|tsʰ	cʰ	kʰ	5/5	1.0
4/4	3/4	4/4	3/4	3/4
1.0	0.9500002136324452	1.0	0.8804773195954637	0.867369699552435
