	tʼ	cʼ	kʼ	kʷʼ	qʼ	qʷʼ	6/7	0.7857406684687933
b	d	ɟ	ɡ				4/7	0.9617088151381427
p							1/7	0.2596600428408441
	tʰ	cʰ	kʰ	kʷʰ			4/7	0.6463774293780559
2/4	3/4	3/4	3/4	2/4	1/4	1/4
0.8178070636319111	0.46505519885065716	0.6248533564595501	0.4802618217778439	0.298680925158735	0.25000678579868363	0.38632834171472086
