β		z	ʒ		ʁ			4/8	0.9140681991121485
	ɬ	s	ʃ	ç	χ	ħ	χʷ	7/8	0.8153461190884845
1/2	1/2	2/2	2/2	1/2	2/2	1/2	1/2
0.3393324868484883	0.9048884957099266	1.0	1.0	0.7388907479440601	1.0	0.7233606974850547	0.8252788987503968
