b		d		d̠ʒ	ɟ				ɡ	5/10	0.9257878783270118
β			z	ʒ			ʁ			4/10	0.7313379323966335
p										1/10	0.21685272019135904
	ɬ		s	ʃ	ç		χ	χʷ	ħ	7/10	0.7510858899174004
		tʰ	tsʰ	t̠ʃʰ	cʰ	kʷʰ	qχʰ		kʰ	7/10	0.7803045935718478
	tɬʼ	tʼ	tsʼ	t̠ʃʼ	cʼ	kʷʼ	qʼ	qʷʼ	kʼ	9/10	0.8524833890039234
3/6	2/6	3/6	4/6	5/6	4/6	2/6	4/6	2/6	4/6
0.709679643832336	0.7212743135929551	0.44097597672526856	0.7583881946746928	0.6975511665650052	0.6354757801058071	0.24949782238226256	0.6239087069444638	0.5652567028139446	0.5178654702489829
