t̠ʃ	-	1/1	1.0
d̠ʒ	-	1/1	1.0
n̠d̠ʒ		1/2	0.9987001626577211
n̠t̠ʃ	n̠t̠ʃʷ	2/2	1.0
4/4	1/2
1.0	0.24999999999999972
