f	s	ʃ	sʷ	ʃʷ	5/5	1.0
β					1/5	0.38585543060109395
	ns		-	-	1/3	0.5426922661406209
2/3	2/3	1/3	1/2	1/2
0.9996228687759634	0.7897793010606096	0.7842340243465725	0.429550356483215	0.5422640305835951
