p	t	t̠ʃ	k	kʷ	5/5	1.0
		s			1/5	0.4967845069926425
1/2	1/2	2/2	1/2	1/2
0.7012860405677015	0.8562298606560238	1.0	0.752767524145593	0.6200057528246669
