-	p	t	ts	t̠ʃ	tʷ	pʲ	tʲ	k	kʲ	kʷ	10/10	1.0
-		d									1/10	0.28733065760484316
-	β		z	ʒ				ɣ		ʒʷ	5/10	0.8835090302841209
mbʷ	mb	nd		n̠d̠ʒ				ŋɡ	ŋɡʲ	ŋɡʷ	7/11	0.9182405049995594
-	f		s	ʃ				x		ʃʷ	5/10	0.8633030953983809
1/1	4/5	3/5	3/5	4/5	1/5	1/5	1/5	4/5	2/5	4/5
1.0	0.7454102064936204	0.9024938219897998	0.9296026645846446	0.8522944973446271	0.7406778427939649	0.40472231468091496	0.48352637185947606	0.805653698791999	0.4902715322567829	0.8879348427985692
