p	-	t	tʷ	pʲ	tʲ	k	kʲ	kʷ	8/8	1.0
	-	d							1/8	0.3384416962560506
mb	mbʷ	nd				ŋɡ	ŋɡʲ	ŋɡʷ	6/9	0.9714063619608235
2/3	1/1	3/3	1/3	1/3	1/3	2/3	2/3	2/3
0.6713743874923113	1.0	1.0	0.7950847387202324	0.619289450657771	0.646099549244264	0.7596299433504584	0.5759099059387341	0.8385373264776046
