b		d	dz	d̠ʒ		ɡ	5/7	0.9286426899075942
ɓ	-	ɗ	-	-			2/4	0.8038629283657579
v	ɮ		z	ʒ		ɣ	5/7	0.9086988500425396
p		t	ts	t̠ʃ	c	k	6/7	0.993520816656744
f	ɬ		s	ʃ		x	5/7	0.917050578450566
						kʼ	1/7	0.30279101629507166
5/6	2/5	3/6	4/5	4/5	1/6	5/6
0.9432819713596637	0.6387032679104904	0.8654568420248762	0.9242211886814875	0.893086881754909	0.415224887962686	0.9953383995004279
