p	t̻s̻		t	t̠ʃ	c	k	q		7/9	0.9679758163016463
	s̻	ɬ		ʃ		x		xʷ	5/9	0.6841475319778096
	t̻s̻ʼ	tɬʼ	tʼ	t̠ʃʼ	cʼ	kʼ	qʼ	t̠ʃʷʼ	8/9	0.8537194592275358
	t̻s̻ʰ		tʰ		cʰ	kʰ	qʰ	t̠ʃʷʰ	6/9	0.6994190435991794
1/4	4/4	2/4	3/4	3/4	3/4	4/4	3/4	3/4
0.6837693649365555	1.0	0.755717160884272	0.9571300751452979	0.9078090411491602	0.8790317776185353	1.0	0.7116674456042693	0.5171597059749937
