b	bʷ	d	dʷ	bʲ	ɡb	ɡ	ɡʲ	ɡʷ	9/9	1.0
p	pʷ	t	tʷ	pʲ	kp	k	kʲ	kʷ	9/9	1.0
2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
