dz	d̠ʒ	dzʷ	d̠ʒʷ	4/4	1.0
ts	t̠ʃ	tsʷ	t̠ʃʷ	4/4	1.0
2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0
