b	d		d̠ʒ	ɡb	ɡ	5/6	0.9543000394892798
ɓ	ɗ	-	-	-		2/3	0.8038629283657579
v		z		-		2/5	0.5510344893828383
p	t	ts	t̠ʃ	kp	k	6/6	1.0
f		s	ʃ	-		3/5	0.6996525911823187
5/5	3/5	3/4	3/4	2/2	2/5
1.0	0.9036548980213532	0.9302895585623174	0.9236936179361749	1.0	0.813686642648233
