b	d̪	d̪ˤ	d̠ʒ	ɡ			5/7	0.9848037906218
v	z̪	z̪ˤ	ʒ	ɣ		ʕ	6/7	0.9466601601691828
p	t̪	t̪ˤ	t̠ʃ	k	q	-	6/6	1.0
f	s̪	s̪ˤ	ʃ	x	χ	ħ	7/7	1.0
4/4	4/4	4/4	4/4	4/4	2/4	2/3
1.0	1.0	1.0	1.0	1.0	0.8178469772678523	0.9865300961803996
