b	d	d̪	ɡ	ɟ	5/5	1.0
b̤	d̤	d̪̤	ɡ̤	ɟ̤	5/5	1.0
p	t	t̪	k	c	5/5	1.0
pʰ	tʰ	t̪ʰ	kʰ	cʰ	5/5	1.0
		s		ʃ	2/5	0.6566448793347629
4/5	4/5	5/5	4/5	5/5
0.841785682198122	0.9489890821486375	1.0	0.8669953950184695	1.0
