b	dz	d	ɡ	4/4	1.0
	s̻			1/4	0.6338232944962588
	ts			1/4	0.23008863046203387
pʰ		tʰ	kʰ	3/4	0.7265382291643306
2/4	3/4	2/4	2/4
0.3831504989380764	0.9169250463566421	0.36105023261394537	0.3480220610134688
