b	d	d̠ʒ	ɡ	4/4	1.0
		z		1/4	0.4057500139403949
p	t̪	t̠ʃ	k	4/4	1.0
		s		1/4	0.5172434210505247
2/4	2/4	4/4	2/4
0.7765446790726911	0.903639454107945	1.0	0.8231799477121992
