p			t	kp	k		4/7	0.7154257987626051
b	bʷ		d	ɡb		d̠ʒ	5/7	0.7879213450567546
β				-			1/6	0.12558981651625764
mb			nd	ŋmɡb	ŋɡ	ɲɟ	5/7	0.9947892349404147
ɸ		f		-		s	3/6	0.7657932372075258
5/5	1/5	1/5	3/5	3/3	2/5	3/5
1.0	0.313200577268665	0.7561170987388344	0.9024938219897998	1.0	0.62472468335644	0.48413372256409926
