b	d	ɡ	ɢ	4/4	1.0
bʱ	dʱ	ɡʱ		3/4	0.9310856416765843
p	t	k	q	4/4	1.0
pʰ	tʰ	kʰ	qʰ	4/4	1.0
4/4	4/4	4/4	3/4
1.0	1.0	1.0	0.9871555694207326
