b	d	ɡ	3/3	1.0
	t	k	2/3	0.7421884717673985
pʰ	tʰ	kʰ	3/3	1.0
v	z		2/3	0.82936609860936
f	s		2/3	0.8727211838529629
4/5	5/5	3/5
0.5781612540454557	1.0	0.8165652758148083
