b	d̪	ɡb	ɡ	4/4	1.0
ɓ	ɗ	-		2/3	0.8058793709874427
p	t̪	kp	k	4/4	1.0
3/3	3/3	2/2	2/3
1.0	1.0	1.0	0.9881447527138928
