b	dz	d̪	ɡb	ɡ	5/5	1.0
ɓ	-	ɗ	-		2/3	0.8039092654945108
	z		-		1/4	0.40222650419697803
p	ts	t̪	kp	k	5/5	1.0
	s		-		1/4	0.514683481130756
3/5	4/4	3/5	2/2	2/5
0.7763498817655686	1.0	0.8986586426953346	1.0	0.813686642648233
