	labial:+;coronal:-;dorsal:-;round:-	labial:-;coronal:+;dorsal:-;round:0	labial:-;coronal:-;dorsal:+;round:0	labial:-,+;coronal:-;dorsal:+;round:+	count	markedness_count
periodicGlottalSource:-;sonorant:-;nasal:-	p	t	k	kʷ	4/4	1.0
periodicGlottalSource:+;sonorant:+,-;nasal:+,-	mb				1/4	0.3055414011713423
	2/2	1/2	1/2	1/2
	1.0	0.6941603241306439	0.709477684740553	0.8208278419782055
