p	t̪|t			2/4	0.446137281306467
		kʰ	kʷʰ	2/4	0.6122151626100765
		kʼ	kʷʼ	2/4	0.6917238172661333
1/3	1/3	2/3	2/3
0.8127011880546011	0.8169728837727093	0.24542611580914334	0.3422017583030239
