p	t	ʈ	k	4/4	1.0
pʰ	tʰ	ʈʰ	kʰ	4/4	1.0
mb	nd	ɳɖ	ŋɡ	4/4	1.0
3/3	3/3	3/3	3/3
1.0	1.0	1.0	1.0
