ɓ	-	ɗ			2/4	0.8036323216451039
p	-	t	k	c	4/4	1.0
pʰ	-	tʰ	kʰ	cʰ	4/4	1.0
	sʰ	-			1/4	0.868765618181311
	z		ɣ		2/5	0.4350439684918661
	s	θ	x	ʃ	4/5	0.8415599748600773
3/6	3/3	4/5	4/6	3/6
0.7018145055328815	1.0	0.9729713229628305	0.9939515393142333	0.8043515137307293
