						ʕ	1/7	0.01677653511611348
f	ɬ	s	ʃ	x	xʷ	ħ	7/7	1.0
1/2	1/2	1/2	1/2	1/2	1/2	2/2
0.7619820000412727	0.9048884957099266	0.7929373253827083	0.7852728912936696	0.7047042668910858	0.8284979683971684	1.0
