b		d	ɡ	ɡʷ				4/8	0.8395815632727298
ɓ	-	ɗ		-	-	-	-	2/3	0.8038043837605665
					ʕ			1/8	0.011930452042788465
p		t	k	kʷ	-	qʷ	q	6/7	0.9942163657960981
f	ɬ	s	x	xʷ	ħ		ʃ	7/8	0.9860143256923689
	tɬʼ	tsʼ			-			2/7	0.30276517562441757
4/6	2/5	5/6	3/6	3/5	2/3	1/5	2/5
0.8672500247039706	0.7211505096119943	0.9421692065528212	0.8629201425546786	0.8308295747811416	0.9865300961803996	0.295614491163785	0.6638040137899333
