b	d		ɡ	3/4	0.9245338155789596
f	s̻	ʃ		3/4	0.7995231840960895
pʰ	tʰ	t̠ʃʰ	kʰ	4/4	1.0
3/3	3/3	2/3	2/3
1.0	1.0	0.6976783431618839	0.7267449820987204
