		d					1/7	0.20655172685052148
ɸ			ɬ	s	ʃ	x	5/7	0.9465513164925562
p	t̪	t		ts		k	5/7	0.9053644462499947
	t̪ʼ	tʼ		tsʼ		kʼ	4/7	0.6773736059291121
2/4	2/4	3/4	1/4	3/4	1/4	3/4
0.6455522477241368	0.6554399436842855	0.9999613986692609	0.5953324165875787	0.9227623721641922	0.2980387056891578	0.7575257150163913
