	labial:+;coronal:-;lateral:-;strident:0;anterior:0;dorsal:-	labial:-;coronal:+;lateral:+;strident:-;anterior:+;dorsal:-	labial:-;coronal:+;lateral:-;strident:+;anterior:+;dorsal:-	labial:-;coronal:+;lateral:-;strident:+;anterior:-;dorsal:-	labial:-;coronal:-;lateral:-;strident:0;anterior:0;dorsal:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	ɬ	s	ʂ	x	5/5	1.0
	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0
