b	d	ɡb	ɡ	4/4	1.0
p	t	kp		3/4	0.6228671820061877
v		-		1/3	0.19071668550263235
f	s	-		2/3	0.8727211838529629
4/4	3/4	2/2	1/4
1.0	0.8857450084917328	1.0	0.2347789761118915
