	d		ɡ		2/5	0.5850684690702754
				ʕ	1/5	0.08078804781559212
p	t	t̠ʃ	k	q	5/5	1.0
		s			1/5	0.5183133911582624
1/4	2/4	2/4	2/4	2/4
0.5025233379236527	0.9035801815766741	0.7887251516723062	0.859553526558885	0.6677756110341866
