b	d̪	dʷ		ɡʲ	ɡ	ɡʷ	6/7	0.9801378918619964
		tʷ	kp	kʲ		kʷ	4/7	0.12208534678084997
	t̪ʰ				kʰ		2/7	0.5435297679909753
f	s̪		-	ç			3/6	0.787029785318974
2/4	3/4	2/4	1/3	3/4	2/4	2/4
0.4508073291299048	0.745759763278751	0.6421682793460262	0.46763616257097995	0.9035374248098644	0.3257255932199622	0.6725064417044893
