pʼ	t̪ʼ	kʼ	3/3	1.0
b	d̪	ɡ	3/3	1.0
p	t̪		2/3	0.6429559286776411
		kʰ	1/3	0.40545072676809424
3/4	3/4	3/4
0.8916322700952334	0.8981998579997249	0.5131877320548698
