p	t̪|t	k	3/3	1.0
pʰ	t̪ʰ|tʰ	kʰ	3/3	1.0
pˀ	t̪ˀ|tˀ	kˀ	3/3	1.0
3/3	3/3	3/3
1.0	1.0	1.0
