b	d	d̠ʒ	ɡ	4/4	1.0
	z			1/4	0.35383616477814095
p	t	t̠ʃ	k	4/4	1.0
f	s	ʃ	x	4/4	1.0
3/4	4/4	3/4	3/4
0.9245876636004398	1.0	0.9236936179361749	0.9477381366921813
