	labial:+;coronal:-;lateral:-;strident:0;dorsal:-;high:0;back:0	labial:-;coronal:+;lateral:+;strident:-;dorsal:-;high:0;back:0	labial:-;coronal:+;lateral:-;strident:+;dorsal:-;high:0;back:0	labial:-;coronal:-;lateral:-;strident:0;dorsal:+;high:+;back:-	labial:-;coronal:-;lateral:-;strident:0;dorsal:+;high:-;back:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	ɬ	s	x	χ	5/5	1.0
	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0
