β	v	ð	z	ʒ	ɣ	ʁ	7/7	1.0
	f		s	ʃ			3/7	0.6924867671414231
1/2	2/2	1/2	2/2	2/2	1/2	1/2
0.5479002076962644	1.0	0.2691806125609584	1.0	1.0	0.2895997076440047	0.3041316844647587
