b		d			ɡ			3/8	0.7964124519448484
			z	ʝ		ʁ	ʕ	4/8	0.5173193667401887
p	tɬ	t	ts	cç	k	q	-	7/7	1.0
	ɬ		s	ç	x	χ	ħ	6/8	0.7621357211858226
pʼ	tɬʼ	tʼ	tsʼ	cçʼ	kʼ	qʼ	-	7/7	1.0
3/5	3/5	3/5	4/5	4/5	4/5	4/5	2/3
0.7745460215883864	0.9133735789615615	0.9393986369848849	0.8990797913049965	0.6386505739702114	0.9587338753212084	0.9212531289938263	0.9865300961803996
