	labial:+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-;front:0;round:-,+ | labial:+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-;front:0;round:-,-,+ | labial:+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-,+;front:-;round:- | labial:+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-,-,+;front:-;round:- | labial:+;labiodental:+;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-;front:0;round:-,+ | labial:+;labiodental:+;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-;front:0;round:-,-,+ | labial:+;labiodental:+;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-,+;front:-;round:- | labial:+;labiodental:+;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-,-,+;front:-;round:- | labial:+;labiodental:+,-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-;front:0;round:-,+	labial:+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-;front:0;round:- | labial:+;labiodental:+;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-;front:0;round:-	labial:-;labiodental:0;coronal:+;strident:-;anterior:+;distributed:-;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:-;anterior:+;distributed:+;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:-;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:-,+;anterior:+;distributed:-;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:-;distributed:-;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:+;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:-;anterior:-;distributed:-;dorsal:-;front:0;round:0;lateral:-	labial:-,+;labiodental:-;coronal:+;strident:-;anterior:+;distributed:-;dorsal:-;front:0;round:+ | labial:-,-,+;labiodental:-;coronal:+;strident:-;anterior:+;distributed:-;dorsal:-;front:0;round:+ | labial:-,+;labiodental:-;coronal:+;strident:-;anterior:+;distributed:+;dorsal:-;front:0;round:+ | labial:-,-,+;labiodental:-;coronal:+;strident:-;anterior:+;distributed:+;dorsal:-;front:0;round:+ | labial:-,+;labiodental:-;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-;front:0;round:+ | labial:-,-,+;labiodental:-;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-;front:0;round:+ | labial:-,+;labiodental:-;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-;front:0;round:+ | labial:-,-,+;labiodental:-;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-;front:0;round:+ | labial:-,+;labiodental:-;coronal:+;strident:+;anterior:+;distributed:-;dorsal:-;front:0;round:+ | labial:-,+;labiodental:-;coronal:+;strident:+;anterior:-;distributed:-;dorsal:-;front:0;round:+ | labial:-,+;labiodental:-;coronal:+;strident:+;anterior:-;distributed:+;dorsal:-;front:0;round:+ | labial:-,-,+;labiodental:-;coronal:+;strident:+;anterior:+;distributed:-;dorsal:-;front:0;round:+ | labial:-,-,+;labiodental:-;coronal:+;strident:+;anterior:+;distributed:-;dorsal:-;front:0;round:+ | labial:-,+;labiodental:-;coronal:+;strident:-;anterior:-;distributed:-;dorsal:-;front:0;round:+;lateral:- | labial:-,-,+;labiodental:-;coronal:+;strident:-;anterior:-;distributed:-;dorsal:-;front:0;round:+;lateral:-	labial:-,-,+;labiodental:-;coronal:+;strident:-,+;anterior:+;distributed:-;dorsal:-;front:0;round:+	labial:+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-,+;front:+;round:- | labial:+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:0,-,+;front:+;round:- | labial:+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-,-,+;front:+;round:- | labial:+;labiodental:+;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-,+;front:+;round:- | labial:+;labiodental:+;coronal:-;strident:0;anterior:0;distributed:0;dorsal:-,-,+;front:+;round:- | labial:+;labiodental:+;coronal:-;strident:0;anterior:0;distributed:0;dorsal:0,-,+;front:+;round:-	labial:-;labiodental:0;coronal:+;strident:-;anterior:+;distributed:-;dorsal:-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:-;anterior:+;distributed:-;dorsal:0,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:-;anterior:+;distributed:-;dorsal:-,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:-;anterior:+;distributed:+;dorsal:-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:-;anterior:+;distributed:+;dorsal:0,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:-;anterior:+;distributed:+;dorsal:-,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:0;dorsal:0,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:0;dorsal:0,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:0;dorsal:-,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:-;dorsal:-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:-;distributed:+;dorsal:-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:-;dorsal:0,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:-;dorsal:-,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:-;dorsal:0,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:-;dorsal:-,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:+;dorsal:-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:+;dorsal:0,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:+;dorsal:-,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:+;dorsal:-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:+;dorsal:0,-,+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:+;dorsal:-,-,+;front:+;round:0	labial:-;labiodental:0;coronal:+;strident:-;anterior:-;distributed:+;dorsal:+;front:+;round:0	labial:-;labiodental:0;coronal:-;strident:0;anterior:0;distributed:0;dorsal:+;front:-;round:0	labial:-,+;labiodental:-;coronal:+;strident:-;anterior:-;distributed:+;dorsal:+;front:+;round:+	labial:-,+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:+;front:-;round:+ | labial:-,-,+;labiodental:-;coronal:-;strident:0;anterior:0;distributed:0;dorsal:+;front:-;round:+	labial:-;labiodental:0;coronal:-;strident:0;anterior:0;distributed:0;dorsal:+;front:-,+;round:0 | labial:-;labiodental:0;coronal:-;strident:0;anterior:0;distributed:0;dorsal:+;front:0,-,+;round:0 | labial:-;labiodental:0;coronal:-;strident:0;anterior:0;distributed:0;dorsal:+;front:-,-,+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:+;distributed:+;dorsal:+;front:+;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:-;distributed:+;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:-,+;anterior:-;distributed:+;dorsal:-;front:0;round:0 | labial:-;labiodental:0;coronal:+;strident:+;anterior:-;distributed:+;dorsal:-;front:0;round:0;high:0;low:0;back:0	count	markedness_count
periodicGlottalSource:-;sonorant:-;nasal:-;category:plosive			t	tʷ	-		tʲ	c//cʲ	k	cʷ	kʷ	kʲ	8/11	0.7467070934014686
periodicGlottalSource:+;sonorant:-;nasal:-;category:plosive	bʷ	b	d		-	bʲ		ɟ//ɟʲ	ɡ	ɟʷ	ɡʷ	ɡʲ	9/11	0.993759922183181
periodicGlottalSource:+;sonorant:+,-;nasal:+,-;category:plosive		mb	nd	ndʷ	-			ɲɟ	ŋɡ	-	ŋɡʷ		6/10	0.9653995450554267
periodicGlottalSource:+,-;sonorant:+,-;nasal:+,-;category:plosive			nt	ntʷ	-		-	ɲc//ɲcʲ	ŋk	-			4/9	0.7322575989612427
periodicGlottalSource:-;sonorant:-;nasal:-;category:fricative	fʷ	f	s	sʷ	-	fʲ	sʲ						6/11	0.5425924599922782
periodicGlottalSource:+;sonorant:-;nasal:-;category:fricative			z	ʒʷ	-				ɣ	-		ʒ	4/10	0.7293942343007196
periodicGlottalSource:+,-;sonorant:+,-;nasal:+,-;category:fricative	-	ɱf	ns	-	nsʷ		-	-	-	-	-		3/5	0.9048751251883062
	2/6	4/7	7/7	5/6	1/1	2/7	2/5	4/6	5/6	2/3	3/6	3/7
	0.5800155733010431	0.4212028460129694	1.0	0.9056607597799017	1.0	0.3122574464439748	0.6948081815794853	0.9073001326421122	0.8735619400506948	0.5139601961349871	0.7474013952742036	0.25409915333050753
